course,EX,A,B,C,D,P,F,session,EX%,A%,B%,C%,D%,P%,F%,average
CE21204-TRANSPORTATION ENGINEERING ,0,1,0,0,0,0,0,Spring 21,0.0,100.0,0.0,0.0,0.0,0.0,0.0,9.0
CE29202-GEOMATICS PRACTICE ,0,1,0,0,0,0,0,Spring 21,0.0,100.0,0.0,0.0,0.0,0.0,0.0,9.0
CE29204-TRANSPORTATION ENGINEERING LABORATORY ,0,1,0,0,0,0,0,Spring 21,0.0,100.0,0.0,0.0,0.0,0.0,0.0,9.0
EA10010-EXTRA ACADEMIC ACTIVITY-IV ,0,0,1,0,0,0,0,Spring 21,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8.0
EC21201-BASIC ELECTRONICS ,0,1,0,0,0,0,0,Spring 21,0.0,100.0,0.0,0.0,0.0,0.0,0.0,9.0
EC29201-BASIC ELECTRONICS LABORATORY ,0,1,0,0,0,0,0,Spring 21,0.0,100.0,0.0,0.0,0.0,0.0,0.0,9.0
CE30201-PAVEMENT ENGINEERING ,0,1,0,0,0,0,0,Autumn 21,0.0,100.0,0.0,0.0,0.0,0.0,0.0,9.0
CE30203-GEOTECHNICAL ENGINEERING ,0,0,0,0,1,0,0,Autumn 21,0.0,0.0,0.0,0.0,100.0,0.0,0.0,6.0
CE30205-WATER AND WASTEWATER ENGINEERING ,0,0,1,0,0,0,0,Autumn 21,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8.0
CE32201-MATRIX STRUCTURAL ANALYSIS ,0,0,0,1,0,0,0,Autumn 21,0.0,0.0,0.0,100.0,0.0,0.0,0.0,7.0
CE39203-GEOTECHNICAL ENGINEERING LABORATORY ,0,0,1,0,0,0,0,Autumn 21,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8.0
CH20001-FLUID MECHANICS ,7,38,47,13,0,0,0,Autumn 20,6.666666666666667,36.19047619047619,44.761904761904766,12.380952380952381,0.0,0.0,0.0,8.371428571428572
CH21004-HEAT TRANSFER ,12,50,31,9,4,0,0,Spring 21,11.320754716981133,47.16981132075472,29.245283018867923,8.49056603773585,3.7735849056603774,0.0,0.0,8.537735849056604
CH21008-CHEMICAL ENGINEERING THERMODYNAMICS ,13,37,26,27,2,0,0,Spring 21,12.380952380952381,35.23809523809524,24.761904761904763,25.71428571428571,1.9047619047619049,0.0,0.0,8.304761904761905
CH29006-FLUID FLOW LABORATORY AND DESIGN ,27,49,29,0,0,0,0,Spring 21,25.71428571428571,46.666666666666664,27.61904761904762,0.0,0.0,0.0,0.0,8.980952380952381
CH29008-FUEL LABORATORY ,40,50,15,0,0,0,0,Spring 21,38.095238095238095,47.61904761904761,14.285714285714285,0.0,0.0,0.0,0.0,9.238095238095237
CH31007-MECHANICAL OPERATIONS ,9,31,49,15,1,0,0,Autumn 21,8.571428571428571,29.523809523809526,46.666666666666664,14.285714285714285,0.9523809523809524,0.0,0.0,8.304761904761905
CH31009-REACTION ENGINEERING ,23,58,22,1,0,1,0,Autumn 21,21.904761904761905,55.23809523809524,20.952380952380953,0.9523809523809524,0.0,0.9523809523809524,0.0,8.952380952380953
CH31011-INSTRUMENTATION & PROCESS CONTROL ,5,22,56,16,5,1,0,Autumn 21,4.761904761904762,20.952380952380953,53.333333333333336,15.238095238095239,4.761904761904762,0.9523809523809524,0.0,8.028571428571428
CH39015-MECHANICAL OPERATIONS & HEAT TRANSFER LABORATORY ,36,56,13,0,0,0,0,Autumn 21,34.285714285714285,53.333333333333336,12.380952380952381,0.0,0.0,0.0,0.0,9.219047619047618
CH39023-PROCESS EQUIPMENT DESIGN-I ,34,41,28,2,0,0,0,Autumn 21,32.38095238095238,39.04761904761905,26.666666666666668,1.9047619047619049,0.0,0.0,0.0,9.019047619047619
CH30012-TRANSPORT PHENOMENA ,4,9,19,40,26,7,0,Spring 22,3.8095238095238098,8.571428571428571,18.095238095238095,38.095238095238095,24.761904761904763,6.666666666666667,0.0,7.085714285714285
CH30014-CHEMICAL PROCESS TECHNOLOGY ,10,50,31,14,0,0,0,Spring 22,9.523809523809524,47.61904761904761,29.523809523809526,13.333333333333334,0.0,0.0,0.0,8.533333333333333
CH30016-COMPUTER AIDED PROCESS ENGINEERING ,10,38,33,21,3,0,0,Spring 22,9.523809523809524,36.19047619047619,31.428571428571427,20.0,2.857142857142857,0.0,0.0,8.295238095238096
CH31010-MASS TRANSFER II ,10,49,40,6,0,0,0,Spring 22,9.523809523809524,46.666666666666664,38.095238095238095,5.714285714285714,0.0,0.0,0.0,8.6
CH39020-INSTRUMENTATION AND PROCESS CONTROL LABORATORY ,0,39,43,17,3,3,0,Spring 22,0.0,37.142857142857146,40.95238095238095,16.19047619047619,2.857142857142857,2.857142857142857,0.0,8.066666666666666
CH39022-PROCESS EQUIPMENT DESIGN-II ,26,51,26,2,0,0,0,Spring 22,24.761904761904763,48.57142857142857,24.761904761904763,1.9047619047619049,0.0,0.0,0.0,8.961904761904762
CH47025-PROJECT-I ,18,22,16,8,5,1,1,Autumn 22,25.352112676056336,30.985915492957744,22.535211267605636,11.267605633802818,7.042253521126761,1.4084507042253522,1.4084507042253522,8.464788732394366
CH49015-REACTION ENGINEERING LABORATORY ,18,64,19,4,0,0,0,Autumn 22,17.142857142857142,60.952380952380956,18.095238095238095,3.8095238095238098,0.0,0.0,0.0,8.914285714285715
CH49019-COMPUTER AIDED PROCESS ENGINEERING LAB. ,12,37,30,17,5,4,0,Autumn 22,11.428571428571429,35.23809523809524,28.57142857142857,16.19047619047619,4.761904761904762,3.8095238095238098,0.0,8.209523809523809
CS29002-SWITCHING CIRCUITS LABORATORY ,50,74,17,0,0,0,0,Spring 21,35.46099290780142,52.4822695035461,12.056737588652481,0.0,0.0,0.0,0.0,9.23404255319149
MS31007-MATERIAL SCIENCE ,4,14,19,12,5,2,0,Autumn 22,7.142857142857142,25.0,33.92857142857143,21.428571428571427,8.928571428571429,3.571428571428571,0.0,7.892857142857143
CH62007- ,1,2,0,1,2,0,0,Autumn 22,16.666666666666664,33.33333333333333,0.0,16.666666666666664,33.33333333333333,0.0,0.0,7.833333333333333
CH62009- ,0,2,2,7,6,0,0,Autumn 22,0.0,11.76470588235294,11.76470588235294,41.17647058823529,35.294117647058826,0.0,0.0,7.0
MA60247- ,0,0,1,0,0,0,0,Autumn 22,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8.0
CH42006-COMPUTER METHODS IN CHEM. ENGG. ,3,4,1,2,1,0,0,Spring 22,27.27272727272727,36.36363636363637,9.090909090909092,18.181818181818183,9.090909090909092,0.0,0.0,8.545454545454545
CH42014-FUEL TECHNOLOGY ,0,2,1,0,1,1,0,Spring 22,0.0,40.0,20.0,0.0,20.0,20.0,0.0,7.4
CH62021- ,4,1,1,0,0,0,0,Autumn 22,66.66666666666666,16.666666666666664,16.666666666666664,0.0,0.0,0.0,0.0,9.5
CH62047- ,0,0,1,0,0,0,0,Autumn 22,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8.0
CH71002- ,0,1,0,1,0,0,0,Autumn 22,0.0,50.0,0.0,50.0,0.0,0.0,0.0,8.0
AT60201- ,2,6,6,4,1,0,0,Autumn 22,10.526315789473683,31.57894736842105,31.57894736842105,21.052631578947366,5.263157894736842,0.0,0.0,8.210526315789474
HS20003-STATISTICS FOR ECONOMICS ,2,25,27,0,0,0,0,Autumn 20,3.7037037037037033,46.2962962962963,50.0,0.0,0.0,0.0,0.0,8.537037037037036
MA30006-SWITCHING & FINITE AUTOMATA ,4,12,36,12,0,0,0,Spring 22,6.25,18.75,56.25,18.75,0.0,0.0,0.0,8.125
MM61501- ,0,1,1,4,0,0,0,Autumn 22,0.0,16.666666666666664,16.666666666666664,66.66666666666666,0.0,0.0,0.0,7.5
CS21001-DISCRETE STRUCTURES ,13,35,46,29,6,5,0,Autumn 20,9.701492537313433,26.119402985074625,34.32835820895522,21.641791044776117,4.477611940298507,3.731343283582089,0.0,8.037313432835822
CS21003-ALGORITHMS - I ,7,19,35,31,26,11,0,Autumn 20,5.426356589147287,14.728682170542637,27.131782945736433,24.031007751937985,20.155038759689923,8.527131782945736,0.0,7.3565891472868215
CS29003-ALGORITHMS LABORATORY ,11,24,29,25,29,11,0,Autumn 20,8.527131782945736,18.6046511627907,22.48062015503876,19.379844961240313,22.48062015503876,8.527131782945736,0.0,7.457364341085271
EC21103-INTRODUCTION TO ELECTRONICS ,109,144,103,34,17,4,1,Autumn 20,26.45631067961165,34.95145631067961,25.0,8.25242718446602,4.12621359223301,0.9708737864077669,0.24271844660194172,8.674757281553399
EC29003-INTRODUCTION TO ELECTRONICS LAB. ,154,179,48,21,4,3,3,Autumn 20,37.37864077669903,43.44660194174757,11.650485436893204,5.097087378640777,0.9708737864077669,0.7281553398058253,0.7281553398058253,9.060679611650485
EE21101-SIGNALS & NETWORKS ,38,125,61,34,9,5,1,Autumn 20,13.91941391941392,45.78754578754579,22.344322344322347,12.454212454212454,3.296703296703297,1.8315018315018317,0.3663003663003663,8.476190476190476
EE29001-SIGNALS & NETWORKS LAB. ,31,74,100,41,20,6,1,Autumn 20,11.355311355311356,27.106227106227106,36.63003663003663,15.018315018315018,7.326007326007327,2.197802197802198,0.3663003663003663,8.12087912087912
CS20006-SOFTWARE ENGINEERING ,55,37,20,5,6,5,1,Spring 21,42.63565891472868,28.68217054263566,15.503875968992247,3.875968992248062,4.651162790697675,3.875968992248062,0.7751937984496124,8.86046511627907
CS21004-FORMAL LANGUAGE AND AUTOMATA THEORY ,17,39,41,20,7,4,1,Spring 21,13.178294573643413,30.23255813953488,31.782945736434108,15.503875968992247,5.426356589147287,3.10077519379845,0.7751937984496124,8.178294573643411
CS29006-SOFTWARE ENGINEERING LABORATORY ,40,37,24,16,9,2,1,Spring 21,31.007751937984494,28.68217054263566,18.6046511627907,12.4031007751938,6.976744186046512,1.550387596899225,0.7751937984496124,8.565891472868216
CS31003-COMPILERS ,29,41,47,5,3,0,3,Autumn 21,22.65625,32.03125,36.71875,3.90625,2.34375,0.0,2.34375,8.59375
CS31005-ALGORITHMS -II ,16,25,16,27,33,9,1,Autumn 21,12.598425196850393,19.68503937007874,12.598425196850393,21.25984251968504,25.984251968503933,7.086614173228346,0.7874015748031495,7.47244094488189
CS31007-COMPUTER ORGANIZATION & ARCHITECTURE ,29,56,31,6,4,1,1,Autumn 21,22.65625,43.75,24.21875,4.6875,3.125,0.78125,0.78125,8.7265625
CS39001-COMPUTER ORGANIZATION LABORATORY ,61,40,13,7,5,2,0,Autumn 21,47.65625,31.25,10.15625,5.46875,3.90625,1.5625,0.0,9.0859375
CS39003-COMPILERS LABORATORY ,79,22,16,7,0,1,3,Autumn 21,61.71875,17.1875,12.5,5.46875,0.0,0.78125,2.34375,9.234375
BS20001-SCIENCE OF LIVING SYSTEM ,98,26,1,0,2,0,0,Spring 22,77.16535433070865,20.47244094488189,0.7874015748031495,0.0,1.574803149606299,0.0,0.0,9.716535433070867
CS30002-OPERATING SYSTEMS ,24,28,36,25,13,0,0,Spring 22,19.047619047619047,22.22222222222222,28.57142857142857,19.841269841269842,10.317460317460316,0.0,0.0,8.198412698412698
CS31006-COMPUTER NETWORKS ,6,25,39,40,14,4,0,Spring 22,4.6875,19.53125,30.46875,31.25,10.9375,3.125,0.0,7.6640625
CS39002-OPERATING SYSTEMS LABORATORY ,60,18,16,14,18,0,0,Spring 22,47.61904761904761,14.285714285714285,12.698412698412698,11.11111111111111,14.285714285714285,0.0,0.0,8.698412698412698
CS39006-NETWORKS LAB. ,30,35,26,12,15,9,1,Spring 22,23.4375,27.34375,20.3125,9.375,11.71875,7.03125,0.78125,8.171875
CS39008-PROJECT SEMINAR ,86,26,12,3,0,0,0,Spring 22,67.71653543307087,20.47244094488189,9.448818897637794,2.3622047244094486,0.0,0.0,0.0,9.535433070866143
CS43002-DATABASE MANAGEMENT SYSTEMS ,12,12,17,8,1,0,0,Spring 22,24.0,24.0,34.0,16.0,2.0,0.0,0.0,8.52
EV20001-ENVIRONMENTAL SCIENCE ,88,26,10,1,2,0,0,Spring 22,69.29133858267717,20.47244094488189,7.874015748031496,0.7874015748031495,1.574803149606299,0.0,0.0,9.551181102362206
CS41001-THEORY OF COMPUTATION ,15,23,43,26,12,7,1,Autumn 22,11.811023622047244,18.11023622047244,33.85826771653544,20.47244094488189,9.448818897637794,5.511811023622047,0.7874015748031495,7.826771653543307
CS47007-PROJECT-I ,43,30,21,6,2,3,3,Autumn 22,39.81481481481482,27.77777777777778,19.444444444444446,5.555555555555555,1.8518518518518516,2.7777777777777777,2.7777777777777777,8.787037037037036
CS60027- ,4,4,2,0,0,0,0,Autumn 22,40.0,40.0,20.0,0.0,0.0,0.0,0.0,9.2
MA60059- ,0,1,0,0,0,0,0,Autumn 21,0.0,100.0,0.0,0.0,0.0,0.0,0.0,9.0
HS30050-SOCIO-TECHNICAL INTERVENTIONS FOR AGEING SOCIETIES ,0,4,0,0,1,2,0,Spring 21,0.0,57.14285714285714,0.0,0.0,14.285714285714285,28.57142857142857,0.0,7.428571428571429
CS60047- ,3,1,1,1,0,0,1,Autumn 22,42.857142857142854,14.285714285714285,14.285714285714285,14.285714285714285,0.0,0.0,14.285714285714285,8.285714285714286
MA60261- ,0,0,0,3,1,1,2,Autumn 22,0.0,0.0,0.0,42.857142857142854,14.285714285714285,14.285714285714285,28.57142857142857,5.714285714285714
PH41011-QUANTUM MECHANICS I ,2,21,20,2,4,4,3,Autumn 21,3.571428571428571,37.5,35.714285714285715,3.571428571428571,7.142857142857142,7.142857142857142,5.357142857142857,7.839285714285714
RX60021- ,0,0,0,1,0,0,0,Spring 21,0.0,0.0,0.0,100.0,0.0,0.0,0.0,7.0
BM63020- ,0,0,0,1,0,0,0,Spring 22,0.0,0.0,0.0,100.0,0.0,0.0,0.0,7.0
AI61002- ,0,0,1,0,0,0,0,Autumn 21,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8.0
CS60059- ,0,0,0,1,0,0,0,Spring 22,0.0,0.0,0.0,100.0,0.0,0.0,0.0,7.0
MA41002-MODERN ALGEBRA ,0,0,0,0,1,0,0,Spring 21,0.0,0.0,0.0,0.0,100.0,0.0,0.0,6.0
HS30201-INDIAN ECONOMY ,6,21,28,11,2,1,0,Autumn 22,8.695652173913043,30.434782608695656,40.57971014492754,15.942028985507244,2.898550724637681,1.4492753623188406,0.0,8.217391304347826
CL60004- ,0,0,0,0,1,0,0,Autumn 21,0.0,0.0,0.0,0.0,100.0,0.0,0.0,6.0
HS30054-SOCIOLOGY OF RESOURCE MANAGEMENT ,0,0,1,0,0,0,0,Autumn 20,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8.0
HS30066-VISUAL COMMUNICATION ,0,3,4,2,0,0,0,Spring 21,0.0,33.33333333333333,44.44444444444444,22.22222222222222,0.0,0.0,0.0,8.11111111111111
PH31011-QUANTUM MECHANICS I ,0,3,24,7,1,0,0,Autumn 21,0.0,8.571428571428571,68.57142857142857,20.0,2.857142857142857,0.0,0.0,7.828571428571428
PH41014-CONDENSED MATTER PHYSICS-I ,3,63,15,5,1,0,0,Spring 22,3.4482758620689653,72.41379310344827,17.24137931034483,5.747126436781609,1.1494252873563218,0.0,0.0,8.71264367816092
AI60004- ,1,0,0,0,0,0,0,Autumn 21,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
CS60045- ,0,0,0,0,0,1,0,Spring 22,0.0,0.0,0.0,0.0,0.0,100.0,0.0,5.0
ET60023- ,0,0,0,0,0,2,0,Spring 22,0.0,0.0,0.0,0.0,0.0,100.0,0.0,5.0
CY20101-PHYSICAL CHEMISTRY I ,3,7,11,2,1,0,0,Autumn 20,12.5,29.166666666666668,45.83333333333333,8.333333333333332,4.166666666666666,0.0,0.0,8.375
CY20103-ORGANIC CHEMISTRY I ,7,8,6,3,0,0,0,Autumn 20,29.166666666666668,33.33333333333333,25.0,12.5,0.0,0.0,0.0,8.791666666666666
CY20105-INORGANIC CHEMISTRY I ,5,14,2,0,3,0,0,Autumn 20,20.833333333333336,58.333333333333336,8.333333333333332,0.0,12.5,0.0,0.0,8.75
CY29001-PHYSICAL CHEMISTRY LABORATORY I ,8,7,5,2,2,0,0,Autumn 20,33.33333333333333,29.166666666666668,20.833333333333336,8.333333333333332,8.333333333333332,0.0,0.0,8.708333333333334
CY20102-PHYSICAL CHEMISTRY II ,6,8,3,4,2,1,0,Spring 21,25.0,33.33333333333333,12.5,16.666666666666664,8.333333333333332,4.166666666666666,0.0,8.375
CY20106-INORGANIC CHEMISTRY II ,3,8,7,4,1,1,0,Spring 21,12.5,33.33333333333333,29.166666666666668,16.666666666666664,4.166666666666666,4.166666666666666,0.0,8.208333333333334
CY21006-ORGANIC CHEMISTRY II ,6,7,4,6,1,0,0,Spring 21,25.0,29.166666666666668,16.666666666666664,25.0,4.166666666666666,0.0,0.0,8.458333333333334
CY29002-INORGANIC CHEMISTRY LABORATORY I ,6,14,3,1,0,0,0,Spring 21,25.0,58.333333333333336,12.5,4.166666666666666,0.0,0.0,0.0,9.041666666666666
CY29004-ORGANIC CHEMISTRY LABORATORY I ,8,16,0,0,0,0,0,Spring 21,33.33333333333333,66.66666666666666,0.0,0.0,0.0,0.0,0.0,9.333333333333334
CY31003-ORGANIC CHEMISTRY III ,3,10,10,1,0,0,0,Autumn 21,12.5,41.66666666666667,41.66666666666667,4.166666666666666,0.0,0.0,0.0,8.625
CY31007-INORGANIC CHEMISTRY III ,3,11,9,1,0,0,0,Autumn 21,12.5,45.83333333333333,37.5,4.166666666666666,0.0,0.0,0.0,8.666666666666666
CY39001-PHYSICAL CHEMISTRY LABORATORY II ,9,12,1,2,0,0,0,Autumn 21,37.5,50.0,4.166666666666666,8.333333333333332,0.0,0.0,0.0,9.166666666666666
CY39003-ORGANIC CHEMISTRY LABORATORY II ,8,8,5,3,0,0,0,Autumn 21,33.33333333333333,33.33333333333333,20.833333333333336,12.5,0.0,0.0,0.0,8.875
CY41009-INTRODUCTION TO QUANTUM CHEMISTRY & SPECTROSCOPY ,2,37,33,5,2,0,0,Autumn 21,2.5316455696202533,46.835443037974684,41.77215189873418,6.329113924050633,2.5316455696202533,0.0,0.0,8.405063291139241
CY31010-STRATEGIES & METHODS IN ORGANIC SYNTHESIS ,1,6,13,2,2,0,0,Spring 22,4.166666666666666,25.0,54.166666666666664,8.333333333333332,8.333333333333332,0.0,0.0,8.083333333333334
CY38002-VIVA ,2,3,3,9,7,0,0,Spring 22,8.333333333333332,12.5,12.5,37.5,29.166666666666668,0.0,0.0,7.333333333333333
CY39004-INORGANIC CHEMISTRY LABORATORY II ,10,11,3,0,0,0,0,Spring 22,41.66666666666667,45.83333333333333,12.5,0.0,0.0,0.0,0.0,9.291666666666666
CY41012-MOLECULAR THERMODYNAMICS & KINETICS ,7,50,14,4,2,1,0,Spring 22,8.974358974358974,64.1025641025641,17.94871794871795,5.128205128205128,2.564102564102564,1.282051282051282,0.0,8.679487179487179
CY41016-ANALYTICAL & ENVIRONMENTAL CHEMISTRY ,9,33,23,12,1,0,0,Spring 22,11.538461538461538,42.30769230769231,29.48717948717949,15.384615384615385,1.282051282051282,0.0,0.0,8.474358974358974
"CY41005-INORGANIC CHEMISTRY: PRINCIPLE,STRUCTURE & REACTIVITY ",7,4,5,4,3,1,0,Autumn 22,29.166666666666668,16.666666666666664,20.833333333333336,16.666666666666664,12.5,4.166666666666666,0.0,8.208333333333334
CY41007-GROUP THEORY FOR CHEMISTS ,1,3,1,9,4,6,0,Autumn 22,4.166666666666666,12.5,4.166666666666666,37.5,16.666666666666664,25.0,0.0,6.75
CY41011-PRINCIPLES OF ORGANIC SYNTHESIS ,1,4,7,5,7,0,0,Autumn 22,4.166666666666666,16.666666666666664,29.166666666666668,20.833333333333336,29.166666666666668,0.0,0.0,7.458333333333333
CY49001-ADVANCED INORGANIC CHEMISTRY LABORATORY ,5,11,7,1,0,0,0,Autumn 22,20.833333333333336,45.83333333333333,29.166666666666668,4.166666666666666,0.0,0.0,0.0,8.833333333333334
CY60101- ,2,7,4,2,8,6,2,Autumn 22,6.451612903225806,22.58064516129032,12.903225806451612,6.451612903225806,25.806451612903224,19.35483870967742,6.451612903225806,6.935483870967742
CY69101- ,10,9,1,3,1,0,0,Autumn 22,41.66666666666667,37.5,4.166666666666666,12.5,4.166666666666666,0.0,0.0,9.0
RD30002-TRANSFER AND MANAGEMENT OF RURAL TECHNOLOGY ,0,8,5,2,3,1,0,Spring 22,0.0,42.10526315789473,26.31578947368421,10.526315789473683,15.789473684210526,5.263157894736842,0.0,7.842105263157895
CS29003-ALGORITHMS LABORATORY ,6,2,2,0,1,0,0,Autumn 22,54.54545454545454,18.181818181818183,18.181818181818183,0.0,9.090909090909092,0.0,0.0,9.090909090909092
ET60008- ,1,0,0,1,0,0,0,Spring 21,50.0,0.0,0.0,50.0,0.0,0.0,0.0,8.5
BT20203-BIOCHEMISTRY ,7,17,27,2,0,0,0,Autumn 21,13.20754716981132,32.075471698113205,50.943396226415096,3.7735849056603774,0.0,0.0,0.0,8.547169811320755
HS21205-MACROECONOMICS I ,5,13,44,5,0,0,0,Autumn 21,7.462686567164178,19.402985074626866,65.67164179104478,7.462686567164178,0.0,0.0,0.0,8.26865671641791
EC21005-NETWORK THEORY ,19,43,51,22,4,1,0,Autumn 20,13.571428571428571,30.714285714285715,36.42857142857142,15.714285714285714,2.857142857142857,0.7142857142857143,0.0,8.342857142857143
EC21107-SEMICONDUCTOR DEVICES ,9,88,42,5,0,2,0,Autumn 20,6.164383561643835,60.273972602739725,28.767123287671232,3.4246575342465753,0.0,1.36986301369863,0.0,8.650684931506849
EC29005-NETWORK THEORY LAB. ,21,44,64,8,1,1,0,Autumn 20,15.107913669064748,31.654676258992804,46.043165467625904,5.755395683453238,0.7194244604316548,0.7194244604316548,0.0,8.525179856115107
EC21004-SIGNALS AND SYSTEMS ,15,54,44,19,5,1,0,Spring 21,10.869565217391305,39.130434782608695,31.88405797101449,13.768115942028986,3.6231884057971016,0.7246376811594203,0.0,8.376811594202898
EC21008-ANALOG ELECTRONIC CIRCUITS ,51,92,71,36,19,13,0,Spring 21,18.085106382978726,32.62411347517731,25.177304964539005,12.76595744680851,6.73758865248227,4.609929078014184,0.0,8.287234042553191
EC29004-DEVICES LABORATORY ,35,77,23,2,1,1,0,Spring 21,25.179856115107913,55.39568345323741,16.546762589928058,1.4388489208633095,0.7194244604316548,0.7194244604316548,0.0,9.007194244604317
EC29008-ANALOG  CIRCUITS LAB. ,88,99,47,18,23,7,0,Spring 21,31.20567375886525,35.1063829787234,16.666666666666664,6.382978723404255,8.156028368794328,2.4822695035460995,0.0,8.673758865248226
EC31001-ANALOG COMMUNICATION ,15,41,70,14,3,1,1,Autumn 21,10.344827586206897,28.27586206896552,48.275862068965516,9.655172413793103,2.0689655172413794,0.6896551724137931,0.6896551724137931,8.303448275862069
EC31003-DIGITAL ELECTRONIC CIRCUITS ,34,68,89,58,27,5,1,Autumn 21,12.056737588652481,24.113475177304963,31.560283687943265,20.56737588652482,9.574468085106384,1.773049645390071,0.3546099290780142,8.0177304964539
EC31005-RF & MICROWAVE ENGINEERING ,15,22,46,43,8,5,0,Autumn 21,10.79136690647482,15.827338129496402,33.093525179856115,30.935251798561154,5.755395683453238,3.597122302158273,0.0,7.841726618705036
EC39001-ANALOG COMMUNICATIONS LAB. ,52,69,14,3,0,0,0,Autumn 21,37.68115942028986,50.0,10.144927536231885,2.1739130434782608,0.0,0.0,0.0,9.231884057971014
EC39003-DIGITAL ELECTRONIC CIRCUITS LAB. ,84,130,37,19,5,3,4,Autumn 21,29.78723404255319,46.09929078014184,13.120567375886525,6.73758865248227,1.773049645390071,1.0638297872340425,1.4184397163120568,8.865248226950355
EC39005-MICROWAVE LABORATORY ,18,29,51,31,6,4,0,Autumn 21,12.949640287769784,20.863309352517987,36.69064748201439,22.302158273381295,4.316546762589928,2.877697841726619,0.0,8.071942446043165
EE31009-CONTROL SYSTEM ENGINEERING ,15,68,129,47,16,6,0,Autumn 21,5.338078291814947,24.199288256227756,45.90747330960854,16.72597864768683,5.6939501779359425,2.135231316725979,0.0,8.00355871886121
EC31002-DIGITAL COMMUNICATION ,19,29,51,32,7,1,0,Spring 22,13.66906474820144,20.863309352517987,36.69064748201439,23.021582733812952,5.0359712230215825,0.7194244604316548,0.0,8.129496402877697
EC31004-VLSI ENGG. ,28,56,30,15,7,1,1,Spring 22,20.28985507246377,40.57971014492754,21.73913043478261,10.869565217391305,5.072463768115942,0.7246376811594203,0.7246376811594203,8.55072463768116
EC31008-DIGITAL SIGNAL PROCESSING ,30,29,36,31,11,1,0,Spring 22,21.73913043478261,21.014492753623188,26.08695652173913,22.463768115942027,7.971014492753622,0.7246376811594203,0.0,8.23913043478261
EC39002-DIGITAL COMMUNICATION LABORATORY ,14,22,46,46,5,5,0,Spring 22,10.144927536231885,15.942028985507244,33.33333333333333,33.33333333333333,3.6231884057971016,3.6231884057971016,0.0,7.8478260869565215
EC39004-VLSI LABORATORY ,32,23,20,21,13,25,4,Spring 22,23.18840579710145,16.666666666666664,14.492753623188406,15.217391304347828,9.420289855072465,18.115942028985508,2.898550724637681,7.630434782608695
EC39006-DSP LABORATORY ,8,39,76,15,0,0,1,Spring 22,5.755395683453238,28.05755395683453,54.67625899280576,10.79136690647482,0.0,0.0,0.7194244604316548,8.258992805755396
EC47007-PROJECT-I ,14,10,16,1,0,0,2,Autumn 22,32.55813953488372,23.25581395348837,37.2093023255814,2.3255813953488373,0.0,0.0,4.651162790697675,8.674418604651162
EC49001-MICROCONTROLLER SYSTEMS LABORATORY ,41,60,22,14,0,0,0,Autumn 22,29.927007299270077,43.79562043795621,16.05839416058394,10.218978102189782,0.0,0.0,0.0,8.934306569343066
EC60501- ,1,0,3,2,0,0,0,Autumn 22,16.666666666666664,0.0,50.0,33.33333333333333,0.0,0.0,0.0,8.0
ET60007- ,24,22,5,0,0,0,0,Autumn 20,47.05882352941176,43.13725490196079,9.803921568627452,0.0,0.0,0.0,0.0,9.372549019607844
EC60503- ,2,1,0,0,0,0,0,Autumn 22,66.66666666666666,33.33333333333333,0.0,0.0,0.0,0.0,0.0,9.666666666666666
TE30002-INTRODUCTION TO WIRELESS COMMUNICATIONS ,3,5,2,2,1,1,0,Autumn 21,21.428571428571427,35.714285714285715,14.285714285714285,14.285714285714285,7.142857142857142,7.142857142857142,0.0,8.285714285714286
TE61002- ,2,1,1,1,2,1,0,Spring 22,25.0,12.5,12.5,12.5,25.0,12.5,0.0,7.625
MA60003- ,1,0,1,0,0,0,0,Autumn 20,50.0,0.0,50.0,0.0,0.0,0.0,0.0,9.0
MA60241- ,1,0,0,0,0,0,0,Autumn 22,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
EC60101- ,1,1,3,5,0,1,0,Autumn 22,9.090909090909092,9.090909090909092,27.27272727272727,45.45454545454545,0.0,9.090909090909092,0.0,7.545454545454546
PH31003-ELECTRODYNAMICS-II ,0,14,14,5,3,0,0,Autumn 21,0.0,38.88888888888889,38.88888888888889,13.88888888888889,8.333333333333332,0.0,0.0,8.083333333333334
TE60003- ,2,2,1,0,1,0,0,Autumn 22,33.33333333333333,33.33333333333333,16.666666666666664,0.0,16.666666666666664,0.0,0.0,8.666666666666666
EC47003-PROJECT-I ,10,17,13,5,0,0,3,Autumn 22,20.833333333333336,35.41666666666667,27.083333333333332,10.416666666666668,0.0,0.0,6.25,8.416666666666666
EC60307- ,4,4,1,0,0,0,0,Autumn 22,44.44444444444444,44.44444444444444,11.11111111111111,0.0,0.0,0.0,0.0,9.333333333333334
EC61215- ,2,2,0,1,1,0,0,Autumn 22,33.33333333333333,33.33333333333333,0.0,16.666666666666664,16.666666666666664,0.0,0.0,8.5
